0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.5635448098182678,0.8030970692634583,-2.446247151510761e-07,0.58412766456604,0.7517606616020203,-0.0058471630327403545,0.6077758073806763,0.7017993330955505,-0.015276194550096989,0.6162980794906616,0.6525949835777283,-0.025905834510922432,0.6144826412200928,0.6054880023002625,-0.03572886064648628,0.6597505807876587,0.7429038882255554,-0.006253331899642944,0.673172116279602,0.7899861335754395,-0.016925083473324776,0.6616652607917786,0.8098347187042236,-0.027052046731114388,0.6478224396705627,0.8090074062347412,-0.03400218486785889,0.6612975001335144,0.7880153059959412,-0.011945582926273346,0.6792559027671814,0.8328027725219727,-0.019034922122955322,0.6652234792709351,0.8466809988021851,-0.024338677525520325,0.6496356129646301,0.8414885997772217,-0.02868478372693062,0.6567919254302979,0.8324410915374756,-0.018546389415860176,0.6744986772537231,0.8756611347198486,-0.025376122444868088,0.6598955392837524,0.8843622207641602,-0.02393147721886635,0.6442921161651611,0.8736571073532104,-0.022945500910282135,0.6466636061668396,0.874265193939209,-0.025947434827685356,0.6631415486335754,0.9103361964225769,-0.029263781383633614,0.6505535840988159,0.9111624956130981,-0.024263599887490273,0.6366907954216003,0.8966197967529297,-0.020246781408786774,thumbs up
0.5525413751602173,0.7419462203979492,-7.020535264246064e-08,0.5837963819503784,0.6802203059196472,0.0019259437685832381,0.6147893667221069,0.6305657029151917,-0.004172316286712885,0.6295596957206726,0.5823940634727478,-0.013003632426261902,0.6311257481575012,0.5355974435806274,-0.020473135635256767,0.6668230891227722,0.6618942022323608,0.0029027427081018686,0.6909106969833374,0.7272998094558716,-0.00043664913391694427,0.6755684018135071,0.739018440246582,-0.004730003420263529,0.6594480276107788,0.7263479828834534,-0.008159165270626545,0.6652262806892395,0.7032688856124878,-0.00553003279492259,0.6864531636238098,0.7667241096496582,-0.0017366382526233792,0.669463038444519,0.7709855437278748,-0.0006747745210304856,0.6535977721214294,0.7519897222518921,-0.0029385725501924753,0.6565325856208801,0.7480581998825073,-0.014538850635290146,0.6797962784767151,0.8034521341323853,-0.009394828230142593,0.6637881994247437,0.8058310151100159,-0.003643676871433854,0.6486568450927734,0.7870205640792847,-0.003199950559064746,0.6435386538505554,0.7912363409996033,-0.02432885952293873,0.6659172773361206,0.8313634395599365,-0.01856965571641922,0.6516831517219543,0.8290371894836426,-0.010035417042672634,0.6374887824058533,0.8103477954864502,-0.005535668693482876,thumbs up
0.5615500807762146,0.7249433398246765,-1.4058765884783497e-07,0.5904805660247803,0.6638568043708801,3.944994205085095e-06,0.6216914057731628,0.6127201318740845,-0.006490494590252638,0.6362683773040771,0.5631334781646729,-0.014836518093943596,0.6355253458023071,0.5137125849723816,-0.021757036447525024,0.6728259325027466,0.6556177139282227,-0.0016923928633332253,0.6959111094474792,0.7214242815971375,-0.006913308519870043,0.6818251609802246,0.7310782074928284,-0.012104891240596771,0.6661640405654907,0.7176290154457092,-0.016298193484544754,0.6697580218315125,0.6968964338302612,-0.008966787718236446,0.6892338395118713,0.7617365717887878,-0.007335510570555925,0.6732586026191711,0.7649067044258118,-0.006563217379152775,0.658761739730835,0.7456805109977722,-0.009147189557552338,0.6601507067680359,0.7406120896339417,-0.01674669235944748,0.6837987899780273,0.7961646914482117,-0.0155947245657444,0.6675716042518616,0.7987594604492188,-0.009656807407736778,0.652812659740448,0.7800143957138062,-0.008371862582862377,0.6458341479301453,0.782487690448761,-0.025079498067498207,0.6687975525856018,0.8233364224433899,-0.023848881945014,0.6541744470596313,0.8211742639541626,-0.0162839125841856,0.639585018157959,0.801321268081665,-0.011807137168943882,thumbs up
0.5615178346633911,0.7221563458442688,-1.3710193513816193e-07,0.5930001139640808,0.6607916951179504,0.002958612283691764,0.6253015398979187,0.6107435822486877,-0.0032834175508469343,0.6402621865272522,0.5597208738327026,-0.01219593919813633,0.6391005516052246,0.5100467801094055,-0.020045384764671326,0.674936056137085,0.6504903435707092,0.0006611623102799058,0.700523316860199,0.7187018394470215,-0.005180603824555874,0.686750590801239,0.7322067618370056,-0.011072960682213306,0.6714743971824646,0.7208698987960815,-0.015328747220337391,0.6714895367622375,0.6922386884689331,-0.007952134124934673,0.6942442059516907,0.7582870125770569,-0.006833701394498348,0.6775192022323608,0.7641181349754333,-0.006034333258867264,0.6623243093490601,0.7464556694030762,-0.008149252273142338,0.6622216105461121,0.7379381060600281,-0.01692536100745201,0.6874537467956543,0.793921172618866,-0.014877867884933949,0.6707882881164551,0.7948458790779114,-0.008342131972312927,0.6552423238754272,0.7753298878669739,-0.006599149666726589,0.6492693424224854,0.7821128964424133,-0.026293722912669182,0.673315703868866,0.8218097686767578,-0.023028947412967682,0.658437967300415,0.8183318376541138,-0.014350027777254581,0.6440854072570801,0.7994750142097473,-0.009293791837990284,thumbs up
0.5654008388519287,0.7162486910820007,-1.2761017842422007e-07,0.5968518853187561,0.6506140828132629,0.004234402906149626,0.6277461647987366,0.5993440747261047,-0.001526199164800346,0.6413540244102478,0.5500922203063965,-0.010304990224540234,0.6389424800872803,0.5019156336784363,-0.01818253844976425,0.6765994429588318,0.639742374420166,0.0015161801129579544,0.7033761143684387,0.7039370536804199,-0.003926020115613937,0.6898553371429443,0.7195674777030945,-0.009411714971065521,0.674150824546814,0.7101836204528809,-0.013298715464770794,0.6739335060119629,0.6795957684516907,-0.007555359974503517,0.6986558437347412,0.7441652417182922,-0.005329594481736422,0.6822518706321716,0.7523589134216309,-0.00379358627833426,0.6663752794265747,0.7349671721458435,-0.005632562097162008,0.6654261946678162,0.7240108847618103,-0.01693248562514782,0.6908502578735352,0.779960036277771,-0.013642638921737671,0.674250066280365,0.7844648361206055,-0.006893036421388388,0.6588239073753357,0.7661397457122803,-0.0053067984990775585,0.6527988910675049,0.7679690718650818,-0.026652393862605095,0.6772485971450806,0.8076025247573853,-0.02212192863225937,0.6625255346298218,0.8070691823959351,-0.013012832030653954,0.6482342481613159,0.7895954251289368,-0.007914531044661999,thumbs up
0.5652633309364319,0.7056202292442322,-1.374468467929546e-07,0.5965628623962402,0.6417995691299438,0.004375046584755182,0.6275728344917297,0.5909664630889893,-0.0016941458452492952,0.6406434774398804,0.540971577167511,-0.010815671645104885,0.6375475525856018,0.4928188621997833,-0.018948160111904144,0.6781644225120544,0.6267380118370056,0.0008783300290815532,0.7054411768913269,0.6954647302627563,-0.00451598921790719,0.6913179159164429,0.7096135020256042,-0.009732577949762344,0.6755917072296143,0.6997455954551697,-0.013775252737104893,0.6757610440254211,0.6662111282348633,-0.008793086744844913,0.7005494832992554,0.7348588705062866,-0.007278178818523884,0.6830340623855591,0.7425786256790161,-0.005805095192044973,0.666795015335083,0.7257652282714844,-0.007553309667855501,0.667464017868042,0.7106366157531738,-0.018694991245865822,0.6920238137245178,0.7688899636268616,-0.01611141860485077,0.674019992351532,0.7728316783905029,-0.00930299423635006,0.6585401892662048,0.7549044489860535,-0.007643531542271376,0.6548293232917786,0.755679726600647,-0.02896180935204029,0.6784712672233582,0.7994129061698914,-0.025507913902401924,0.662314772605896,0.7987629771232605,-0.016923045739531517,0.6474140882492065,0.7810726165771484,-0.012076472863554955,thumbs up
0.5670737028121948,0.7018100619316101,-1.1110502384781284e-07,0.5971616506576538,0.6374551653862,0.005345710553228855,0.6277620792388916,0.5863066911697388,-0.00012416455138009042,0.6417790651321411,0.5360506772994995,-0.008673722855746746,0.6408261060714722,0.4873197078704834,-0.01632709987461567,0.6790052056312561,0.6184023022651672,0.0008469112799502909,0.7064221501350403,0.6845889687538147,-0.0034761871211230755,0.6952858567237854,0.7044498324394226,-0.007671812083572149,0.6811046004295349,0.6993200182914734,-0.010829632170498371,0.6772195100784302,0.6593255400657654,-0.0087730186060071,0.7042696475982666,0.7269391417503357,-0.0058366842567920685,0.6897048354148865,0.7387859225273132,-0.0037591743748635054,0.674235999584198,0.724757969379425,-0.00520874559879303,0.6691710948944092,0.704936683177948,-0.01831982471048832,0.6950307488441467,0.7635941505432129,-0.014707496389746666,0.6790921092033386,0.7702387571334839,-0.008053811267018318,0.6634688377380371,0.7529850602149963,-0.006566083990037441,0.6569618582725525,0.7504391074180603,-0.028059067204594612,0.6816130876541138,0.7937776446342468,-0.023771999403834343,0.6676567792892456,0.7944134473800659,-0.015082393772900105,0.6531450748443604,0.7768401503562927,-0.010181046091020107,thumbs up
0.5684625506401062,0.6976686716079712,-1.2457746834115824e-07,0.5993325114250183,0.6346257328987122,0.006257887464016676,0.630225658416748,0.5834810137748718,0.000600237981416285,0.6436547636985779,0.5324916243553162,-0.008465167135000229,0.6410316228866577,0.48389244079589844,-0.016756989061832428,0.6807914972305298,0.6144472360610962,0.0014526931336149573,0.7089624404907227,0.6835678815841675,-0.0037848027423024178,0.6963911056518555,0.7021422982215881,-0.008881336078047752,0.681117832660675,0.695154070854187,-0.012753737159073353,0.6783339381217957,0.6545625329017639,-0.009252977557480335,0.7066476941108704,0.7248343229293823,-0.007205335423350334,0.6910459399223328,0.7371079325675964,-0.005446979776024818,0.6752213835716248,0.7225267291069031,-0.00715985894203186,0.6701731085777283,0.6999042630195618,-0.019929252564907074,0.6980724930763245,0.7606451511383057,-0.016873031854629517,0.6808649301528931,0.7670401930809021,-0.00970921479165554,0.6649708151817322,0.749026358127594,-0.008036970160901546,0.6578301787376404,0.7457272410392761,-0.03079315274953842,0.682756781578064,0.7900537252426147,-0.026964638382196426,0.6670328974723816,0.7898322939872742,-0.018081698566675186,0.6518133878707886,0.7711713314056396,-0.013228758238255978,thumbs up
0.5688424706459045,0.6969258785247803,-1.629271935144061e-07,0.5994460582733154,0.6350061893463135,0.005293160676956177,0.6314827799797058,0.5838716626167297,-0.00021875025413464755,0.6460652351379395,0.5321380496025085,-0.00885032955557108,0.6440702676773071,0.48247143626213074,-0.016428781673312187,0.6824670433998108,0.6149792671203613,0.000860306026879698,0.7102623581886292,0.6901105046272278,-0.005636566784232855,0.6956008076667786,0.7041798830032349,-0.011426298879086971,0.6787177324295044,0.6923335194587708,-0.015544656664133072,0.679749071598053,0.6543223261833191,-0.009331628680229187,0.7065520882606506,0.7288973927497864,-0.008645855821669102,0.6897855401039124,0.7373172640800476,-0.007051604799926281,0.6740936636924744,0.7193219661712646,-0.008523639291524887,0.6712576150894165,0.6993122696876526,-0.019713468849658966,0.6979608535766602,0.7639074921607971,-0.017915954813361168,0.68077152967453,0.767909586429596,-0.010936934500932693,0.6657617688179016,0.7477202415466309,-0.008993576280772686,0.6585992574691772,0.7447778582572937,-0.03032570332288742,0.6830065250396729,0.7926815748214722,-0.027463354170322418,0.6674387454986572,0.7909390926361084,-0.01914021372795105,0.6531027555465698,0.7702000737190247,-0.01444026455283165,thumbs up
0.5699451565742493,0.6990166306495667,-1.5088998850387725e-07,0.6022258400917053,0.6371034979820251,0.006814687047153711,0.6347723603248596,0.5868998169898987,0.0019537881016731262,0.6487777233123779,0.5362339019775391,-0.0063712322153151035,0.6457763314247131,0.4877984821796417,-0.01382286474108696,0.6851938962936401,0.619257390499115,0.0023452395107597113,0.713212251663208,0.693522036075592,-0.003651393810287118,0.6998385190963745,0.7113170623779297,-0.009204681031405926,0.6836711168289185,0.7020405530929565,-0.013144767843186855,0.6821244955062866,0.6598418354988098,-0.008551948703825474,0.710166871547699,0.7337796688079834,-0.007461524568498135,0.6934802532196045,0.7445735931396484,-0.005782168358564377,0.67696613073349,0.7270565629005432,-0.0070706200785934925,0.673466145992279,0.7052747011184692,-0.019499238580465317,0.7007526159286499,0.768268883228302,-0.017034661024808884,0.6830262541770935,0.7744978070259094,-0.009787732735276222,0.6671448349952698,0.7552037835121155,-0.007644667290151119,0.6605697870254517,0.7506114840507507,-0.030611883848905563,0.6850277781486511,0.7965797781944275,-0.027300912886857986,0.6696158647537231,0.7966894507408142,-0.018695184960961342,0.6551065444946289,0.7775657176971436,-0.013781622052192688,thumbs up
